source_name,source_username,expert_units_net,expert_record_win,expert_record_loss,expert_record_push,market_type,bet_label,line,odds,stake_units,units_type,prop_name,notes,game_id,league,pick_id,expert_id,created_at,updated_at,scraped_at,source_url,unique_key
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,total,K.Walker o2.5 Recs,2.5,-120,1,unit,Recs,@wheatonbrando https://myaction.app/HfWCrlBwx0b,284635,nfl,531950185,2439213,2026-02-06T14:40:29.775Z,2026-02-06T14:40:29.775Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,ddb27187090fbc9a98bb733217d739b493ff79989b2bb4efa7454a04be03c203
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,unknown,K.Walker 30+ Receiving Yards Yes,30,160,0.63,unit,30+ Receiving Yards,@wheatonbrando https://myaction.app/HfWCrlBwx0b,284635,nfl,531950186,2439213,2026-02-06T14:40:29.775Z,2026-02-06T14:40:29.775Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,87c78d8152fa93b3d3574b88f579e67ccba98dbb078829ee62bdad7ff4d07f0e
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,total,J.Smith-Njigba o6.5 Recs,6.5,-139,1,unit,Recs,@wheatonbrando https://myaction.app/HfWCrlBwx0b,284635,nfl,531950039,2439213,2026-02-06T14:38:16.500Z,2026-02-06T14:38:16.500Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,cc9f994ab69e672680156aa667326d1df00f61de049ce23708ae26deef6d1af5
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,unknown,H.Henry 50+ Receiving Yards Yes,50,155,0.65,unit,50+ Receiving Yards,@wheatonbrando https://myaction.app/HfWCrlBwx0b,284635,nfl,531950136,2439213,2026-02-06T14:39:45.314Z,2026-02-06T14:39:45.313Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,320ac92e517744b5aa8a309f823aa2d407746506163a2f8d48743fe2f263b904
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,unknown,H.Henry 80+ Receiving Yards Yes,80,630,0.16,unit,80+ Receiving Yards,@wheatonbrando https://myaction.app/HfWCrlBwx0b,284635,nfl,531950137,2439213,2026-02-06T14:39:45.314Z,2026-02-06T14:39:45.314Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,b8e93ecd2c604391fa74ac9d333e859ce764c5d6c14b82a8aba5c57925cdf58b
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,total,R.Shaheed o2.5 Rush Yds,2.5,-110,1,unit,Rush Yds,@wheatonbrando https://myaction.app/HfWCrlBwx0b,284635,nfl,531950227,2439213,2026-02-06T14:41:00.833Z,2026-02-06T14:41:00.833Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,9f73511df127553462872efbb8292d481a70d2495d983ce909999b211d1879df
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,unknown,Either Team To Score D/ST Touchdown,-110,265,0.38,unit,Custom Picks,@wheatonbrando https://myaction.app/HfWCrlBwx0b,284635,nfl,531950432,2439213,2026-02-06T14:44:00.870Z,2026-02-06T14:44:00.870Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,cb628c51729d3442c23987ed7fccd3e3203e1a8cc2b90ea707983d456f717a2d
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,unknown,Any Defensive Player To Win Super Bowl MVP,-110,1500,0.1,unit,Custom Picks,@wheatonbrando https://myaction.app/HfWCrlBwx0b,284635,nfl,531950502,2439213,2026-02-06T14:45:04.765Z,2026-02-06T14:45:04.765Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,2c04392e859b9fe56702b96ae6762df66e493315f10f78e4b1afdd262220d41a
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,unknown,Longest Rush Of Game - Rashid Shaheed,-110,3000,0.1,unit,Custom Picks,@wheatonbrando https://myaction.app/HfWCrlBwx0b,284635,nfl,531950770,2439213,2026-02-06T14:49:24.901Z,2026-02-06T14:49:24.901Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,ed120658914a1f0659896927ec2686f7b86638f2f07af1efcbfaf8e69088a26b
Action Pod NFL Picks,ActionNetworkPodcast,-14.4877,22,76,0,unknown,Blue Gatorade Color,0,290,0.34,unit,Gatorade Color,@wheatonbrando https://myaction.app/Ddd6CewBx0b,284635,nfl,531954493,2439213,2026-02-06T15:45:09.767Z,2026-02-06T15:45:09.767Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,826878e26f697f0b50b66619a4be071637f2dbb0a38041e2a2401d65b9fd6736
The Favorites Podcast,TheFavoritesPodcast,-7.7655,12,21,0,total,J.Bobo o0.5 Rec Yds,0.5,156,0.64,unit,Rec Yds, @KendraMiddleton_ https://myaction.app/JCqYTU9aw0b,284635,nfl,531855059,2439750,2026-02-05T19:09:42.874Z,2026-02-05T19:09:42.874Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,4d4f0e8ff462c89222ae40a2394a6bbd7bf0581222f7196b4ac7d0a8608299f0
The Favorites Podcast,TheFavoritesPodcast,-7.7655,12,21,0,ml,C.Kupp Anytime TD Scorer Yes,0,260,0.38,unit,Anytime TD Scorer, @KendraMiddleton_ https://myaction.app/JCqYTU9aw0b,284635,nfl,531855060,2439750,2026-02-05T19:09:42.874Z,2026-02-05T19:09:42.874Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,090be238893d63fc3f8f4dd9b913c558bc5e595cfedaf82bd399b53fef69063f
The Favorites Podcast,TheFavoritesPodcast,-7.7655,12,21,0,total,D.Maye o0.5 Int,0.5,-142,1.42,unit,Int, @KendraMiddleton_ https://myaction.app/JCqYTU9aw0b,284635,nfl,531855061,2439750,2026-02-05T19:09:42.874Z,2026-02-05T19:09:42.874Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,a1a406d4573c5c54a81b0bf60220ed773f1a3f2319f43df4461f69340a20fa41
The Favorites Podcast,TheFavoritesPodcast,-7.7655,12,21,0,total,S.Darnold o0.5 Int,0.5,-138,1.38,unit,Int, @KendraMiddleton_ https://myaction.app/JCqYTU9aw0b,284635,nfl,531855062,2439750,2026-02-05T19:09:42.874Z,2026-02-05T19:09:42.874Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,50d927532154903d7aa13bf344fbacf70849db9e65d74b55b20829bf2ce080d0
The Favorites Podcast,TheFavoritesPodcast,-7.7655,12,21,0,props,SEA u25.5,25.5,-115,1.15,unit,, @Stuckey2 https://myaction.app/JCqYTU9aw0b,284635,nfl,531855063,2439750,2026-02-05T19:09:42.874Z,2026-02-05T19:09:42.874Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,ed75e6071ac365e7d15fdd38f695de8d2f7b8d3ebf44f02cd60682a2a4e3dc61
The Favorites Podcast,TheFavoritesPodcast,-7.7655,12,21,0,total,H.Henry o39.5 Rec Yds,39.5,-113,1.13,unit,Rec Yds, @Stuckey2 https://myaction.app/JCqYTU9aw0b,284635,nfl,531855064,2439750,2026-02-05T19:09:42.875Z,2026-02-05T19:09:42.874Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,1770b7dbbff218bb96220e559e33bbba6022c31236e7c3cab0eb495fd389d65e
The Favorites Podcast,TheFavoritesPodcast,-7.7655,12,21,0,total,H.Henry o3.5 Recs,3.5,-136,1.36,unit,Recs, @Stuckey2 https://myaction.app/JCqYTU9aw0b,284635,nfl,531855065,2439750,2026-02-05T19:09:42.875Z,2026-02-05T19:09:42.875Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,a7455976c176380b042f91c809effc20ee30e881b528c26f3a82d992e8be8b21
The Favorites Podcast,TheFavoritesPodcast,-7.7655,12,21,0,unknown,NE +4.5,4.5,-105,1.05,unit,, @BKPicks https://myaction.app/JCqYTU9aw0b,284635,nfl,531855066,2439750,2026-02-05T19:09:42.875Z,2026-02-05T19:09:42.875Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,a9e6167ba4ef9330ed547099f4e3c15348723efc6d3ab464f4bc931e4997e5d2
The Favorites Podcast,TheFavoritesPodcast,-7.7655,12,21,0,unknown,Under 7.5 (1Q),7.5,-122,1.22,unit,, @BKPicks https://myaction.app/JCqYTU9aw0b,284635,nfl,531855067,2439750,2026-02-05T19:09:42.875Z,2026-02-05T19:09:42.875Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,6b3a9de1313f26bb24b58c2f71302540d996564d60e628838733ceda9369e928
Mjaybrod,Mjaybrxd,9.197500000000002,50,50,3,ml,R.Stevenson Anytime TD Scorer Yes,0,140,0.5,unit,Anytime TD Scorer,Find paint ,284635,nfl,531894316,2446907,2026-02-05T23:37:34.276Z,2026-02-05T23:37:34.276Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,c602b6d44513cfe97e5f9e6ee776e9aad4a295d2d83c21f8e2896efb016eaa22
Mjaybrod,Mjaybrxd,9.197500000000002,50,50,3,total,D.Maye o19.5 Pass Comp,19.5,-127,2,unit,Pass Comp,SB POD,284635,nfl,531894254,2446907,2026-02-05T23:37:18.864Z,2026-02-05T23:37:18.863Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,eafe471fe5b35645ce3a5125c93fb4a25eb68d04cdf89481f17ba5661b885c10
Mjaybrod,Mjaybrxd,9.197500000000002,50,50,3,total,S.Darnold o0.5 Int,0.5,-135,1,unit,Int,Seeing ghosts ,284635,nfl,531894638,2446907,2026-02-05T23:38:41.263Z,2026-02-05T23:38:41.262Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,66b953227cba2a59f18b0353532d72acce8446212aa29a521a03481402e47f8f
Mjaybrod,Mjaybrxd,9.197500000000002,50,50,3,unknown,Over 45.5,45.5,-110,0.5,unit,,46 points please,284635,nfl,531894882,2446907,2026-02-05T23:39:37.470Z,2026-02-05T23:39:37.470Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,fdc6c8b381b4a6af46d59ff6e3c0b5965ecf0451380091b69e97521ed85052de
Mjaybrod,Mjaybrxd,9.197500000000002,50,50,3,total,D.Maye o1.5 Pass TDs,1.5,125,0.5,unit,Pass TDs,2 darts 2 cigs ,284635,nfl,531895053,2446907,2026-02-05T23:40:11.870Z,2026-02-05T23:40:11.870Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,9b98e49f21e30db9e6f893b5b368bf803d13db5d190a350c36ae113f572f12ce
Mjaybrod,Mjaybrxd,9.197500000000002,50,50,3,ml,R.Stevenson 2+ TDs Yes,0,950,0.25,unit,2+ TDs,Find paint beast,284635,nfl,531896087,2446907,2026-02-05T23:43:38.882Z,2026-02-05T23:43:38.882Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,b77b9e37324f78ebea2b42972cf599f81a5a2cf774a09ccc249d23d15dcd0d67
Mjaybrod,Mjaybrxd,9.197500000000002,50,50,3,total,R.Stevenson o12.5 Longest Reception,12.5,-120,0.5,unit,Longest Reception,Eat ,284635,nfl,531895551,2446907,2026-02-05T23:41:46.308Z,2026-02-05T23:41:46.308Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,9c7a0491829e19f055ba151fec9d2ca3675eb39fee7d68104201e7c9a404ffd7
Cam Is Money,CamIsMoney18,-17.816399999999998,56,68,3,total,R.Stevenson o50.5 Rush Yds,50.5,-105,1,unit,Rush Yds,,284635,nfl,531932716,2715095,2026-02-06T04:06:14.494Z,2026-02-06T04:06:14.494Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,048ee24dd5033283230bd3aaeabeb138dee6dafc68a38e3a16be04466e94519d
Cam Is Money,CamIsMoney18,-17.816399999999998,56,68,3,unknown,NE +5,5,-110,1,unit,,,284635,nfl,531932767,2715095,2026-02-06T04:06:55.645Z,2026-02-06T04:06:55.645Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,076fdea997d45c383704a452e7feb103e6195a3e39668541e7d6ddc69eb3f5a0
💰🦡 Jake,moneybadger24_,19.5407,91,98,3,total,C.Kupp o3.5 Recs,3.5,145,0.75,unit,Recs,,284635,nfl,531843454,3227231,2026-02-05T16:52:35.184Z,2026-02-05T16:52:35.184Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,07d958db187f6ab947289c58c444d03f17101b095b2dab3361e9e4d21b10490f
💰🦡 Jake,moneybadger24_,19.5407,91,98,3,unknown,Over 22.5 (1H),22.5,-102,1.53,unit,,,284635,nfl,531724172,3227231,2026-02-04T20:54:16.116Z,2026-02-04T20:54:16.116Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,a234d2ca53384b1f521ec180f069eeb8f194ea7ce2c334864a73b42211ef3410
💰🦡 Jake,moneybadger24_,19.5407,91,98,3,total,D.Maye o37.5 Rush Yds,37.5,-110,1.1,unit,Rush Yds,,284635,nfl,531755089,3227231,2026-02-04T23:23:31.829Z,2026-02-04T23:23:31.829Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,8f0addc8f5ee5efa5382e34334deddf53e79fb658fd26099ef69b051f57576f5
💰🦡 Jake,moneybadger24_,19.5407,91,98,3,unknown,SEA -3 (1H),-3,-109,1.09,unit,,,284635,nfl,531760748,3227231,2026-02-04T23:40:28.089Z,2026-02-04T23:40:28.089Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,9a1778698804e58a84294debb971aa4b473825e4da469fdfae14cfd8049f9efb
💰🦡 Jake,moneybadger24_,19.5407,91,98,3,total,J.Smith-Njigba u94.5 Rec Yds,94.5,-111,1.11,unit,Rec Yds,,284635,nfl,531764575,3227231,2026-02-04T23:51:06.068Z,2026-02-04T23:51:06.068Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,b3a152c174fa11344dd9ea637f784d7ab23371b3e27d720eeaea8722e08d202e
💰🦡 Jake,moneybadger24_,19.5407,91,98,3,ml,R.Shaheed Anytime TD Scorer Yes,0,375,0.3,unit,Anytime TD Scorer,,284635,nfl,531767650,3227231,2026-02-04T23:59:03.346Z,2026-02-04T23:59:03.346Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,166332075a2847f8342d071b1b7be2b2a3b305d755c7d117ca622f3f052503aa
Alex Hinton,AlHinton_23,-10.7293,17,51,1,unknown,K.Walker 20+ Receiving Yards Yes,20,-138,1.08,unit,20+ Receiving Yards,,284635,nfl,531937138,3371187,2026-02-06T05:42:38.319Z,2026-02-06T05:42:38.319Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,f599befd198fc880f990f3ee99047a635c5d16868eb4e7d6e096df067b411924
Alex Hinton,AlHinton_23,-10.7293,17,51,1,total,J.Bobo o0.5 Rec Yds,0.5,180,1,unit,Rec Yds,,284635,nfl,531937206,3371187,2026-02-06T05:44:26.078Z,2026-02-06T05:44:26.078Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,8e099349be0be25c3d29152380f1f99cfe454fd5acd0df01b524b496048d34b0
Babs .,Theotherbabs,-3.6526000000000005,46,45,0,unknown,Over 21.5 (2H),21.5,-118,2,unit,,,284635,nfl,530690140,4147768,2026-01-28T17:26:51.519Z,2026-01-28T17:26:51.519Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,70ddf3b32bf5a5e322c7b9a420709e928cd129ce36ba748944334990d6c7f50c
Babs .,Theotherbabs,-3.6526000000000005,46,45,0,total,E.Arroyo u0.5 Rec Yds,0.5,-115,1,unit,Rec Yds,,284635,nfl,530980019,4147768,2026-01-30T17:56:22.309Z,2026-01-30T17:56:22.309Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,c183616ac9dc9daebe47656a0ad8b80c099402fc436ced2cd0ae29b1442416b5
Babs .,Theotherbabs,-3.6526000000000005,46,45,0,total,T.Henderson o0.5 Longest Reception,0.5,-110,1,unit,Longest Reception,,284635,nfl,530981026,4147768,2026-01-30T18:07:37.089Z,2026-01-30T18:07:37.089Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,cfe0aac383ad7991b966627b97827da6817973c4cff6fcc0ebe29e4e9d6b3ec8
Babs .,Theotherbabs,-3.6526000000000005,46,45,0,total,D.Maye o0.5 Int,0.5,-120,1,unit,Int,,284635,nfl,530867008,4147768,2026-01-29T20:42:55.317Z,2026-01-29T20:42:55.317Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,057f67beff229559e180bef415cb496dd40a054adeb958a0c0be7f751e5416c8
Babs .,Theotherbabs,-3.6526000000000005,46,45,0,total,D.Maye o13.5 Longest Rush,13.5,-105,1,unit,Longest Rush,,284635,nfl,530867023,4147768,2026-01-29T20:43:01.723Z,2026-01-29T20:43:01.723Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,9184273eb70793144bb4e6ebcb843bb2568af2ac6025f0c665e4cf84b6db03e0
Babs .,Theotherbabs,-3.6526000000000005,46,45,0,total,K.Walker u2.5 Recs,2.5,107,1,unit,Recs,,284635,nfl,531324841,4147768,2026-02-01T16:33:49.218Z,2026-02-01T16:33:49.218Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,f8dc0539e9149cadeb59619d846a0fdb4c2b32bc3079ddbce7a8f661d1e6fd80
Babs .,Theotherbabs,-3.6526000000000005,46,45,0,total,M.Hollins u2.5 Recs,2.5,-120,1,unit,Recs,,284635,nfl,531326356,4147768,2026-02-01T16:40:47.346Z,2026-02-01T16:40:47.346Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,006267b7849fab9c6baa09762e089c1ff1cfd9d3802345a30a08806251b7a57a
Kendra Middleton,KendraMiddleton_,-0.8373000000000002,6,6,0,total,A.Hooper o0.5 Recs,0.5,-190,1,unit,Recs,,284635,nfl,531553254,4705297,2026-02-03T16:27:11.456Z,2026-02-03T16:27:11.456Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,04f1c688868c784f06a5f56b57dbfd89b6a0723054e101b6d5a926cf6e886f73
Kendra Middleton,KendraMiddleton_,-0.8373000000000002,6,6,0,total,D.Lawrence o0.5 Sacks,0.5,120,0.5,unit,Sacks,,284635,nfl,531555316,4705297,2026-02-03T16:52:37.535Z,2026-02-03T16:52:37.535Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,877c89eda398708845df66b3f620c8cfaffa5c779607a82dd349481f6e8a411e
Kendra Middleton,KendraMiddleton_,-0.8373000000000002,6,6,0,ml,C.Kupp Anytime TD Scorer Yes,0,280,0.5,unit,Anytime TD Scorer,,284635,nfl,531555720,4705297,2026-02-03T16:56:49.157Z,2026-02-03T16:56:49.157Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,c06547c7f7669c727983b031f7a23e9a2a8a011b3318e36afd88222375bca06f
